"","plotID","trapID","collectDate","para_sciname","sp_abund","col_year","col_month","col_day","DOY","col_index","plot_trap","occ"
"1608","NIWO_001","N",2016-08-09,"Selenophorus planipennis",0,2016,8,9,221,4,"NIWO_001N",0
"1609","NIWO_001","N",2016-08-09,"Sericoda sp.",0,2016,8,9,221,4,"NIWO_001N",0
"1610","NIWO_001","N",2016-08-09,"Syntomus americanus",0,2016,8,9,221,4,"NIWO_001N",0
"1611","NIWO_001","N",2016-08-23,"Acupalpus partiarius",0,2016,8,23,235,5,"NIWO_001N",0
"1612","NIWO_001","N",2016-08-23,"Agonoleptus conjunctus",0,2016,8,23,235,5,"NIWO_001N",0
"1613","NIWO_001","N",2016-08-23,"Agonum placidum",0,2016,8,23,235,5,"NIWO_001N",0
"1614","NIWO_001","N",2016-08-23,"Amara (Celia) sp.",0,2016,8,23,235,5,"NIWO_001N",0
"1615","NIWO_001","N",2016-08-23,"Amara (Curtonotus) sp.",0,2016,8,23,235,5,"NIWO_001N",0
"1616","NIWO_001","N",2016-08-23,"Amara alpina",0,2016,8,23,235,5,"NIWO_001N",0
"1617","NIWO_001","N",2016-08-23,"Amara apricaria",0,2016,8,23,235,5,"NIWO_001N",0
"1618","NIWO_001","N",2016-08-23,"Amara convexa",0,2016,8,23,235,5,"NIWO_001N",0
"1619","NIWO_001","N",2016-08-23,"Amara erratica",0,2016,8,23,235,5,"NIWO_001N",0
"1620","NIWO_001","N",2016-08-23,"Amara idahoana",0,2016,8,23,235,5,"NIWO_001N",0
"1621","NIWO_001","N",2016-08-23,"Amara lindrothi",0,2016,8,23,235,5,"NIWO_001N",0
"1622","NIWO_001","N",2016-08-23,"Amara quenseli",0,2016,8,23,235,5,"NIWO_001N",0
"1623","NIWO_001","N",2016-08-23,"Amara quenseli quenseli",0,2016,8,23,235,5,"NIWO_001N",0
"1624","NIWO_001","N",2016-08-23,"Amara sinuosa",0,2016,8,23,235,5,"NIWO_001N",0
"1625","NIWO_001","N",2016-08-23,"Amara sp.",0,2016,8,23,235,5,"NIWO_001N",0
"1626","NIWO_001","N",2016-08-23,"Anisodactylus carbonarius",0,2016,8,23,235,5,"NIWO_001N",0
"1627","NIWO_001","N",2016-08-23,"Anisodactylus rusticus",0,2016,8,23,235,5,"NIWO_001N",0
"1628","NIWO_001","N",2016-08-23,"Bembidion breve",0,2016,8,23,235,5,"NIWO_001N",0
"1629","NIWO_001","N",2016-08-23,"Bembidion rapidum",0,2016,8,23,235,5,"NIWO_001N",0
"1630","NIWO_001","N",2016-08-23,"Bembidion sp.",0,2016,8,23,235,5,"NIWO_001N",0
"1631","NIWO_001","N",2016-08-23,"Calathus advena",1,2016,8,23,235,5,"NIWO_001N",1
"1632","NIWO_001","N",2016-08-23,"Calathus ingratus",0,2016,8,23,235,5,"NIWO_001N",0
"1633","NIWO_001","N",2016-08-23,"Carabidae sp.",0,2016,8,23,235,5,"NIWO_001N",0
"1634","NIWO_001","N",2016-08-23,"Carabidae spp.",2,2016,8,23,235,5,"NIWO_001N",1
"1635","NIWO_001","N",2016-08-23,"Carabus taedatus",0,2016,8,23,235,5,"NIWO_001N",0
"1636","NIWO_001","N",2016-08-23,"Chlaenius tomentosus",0,2016,8,23,235,5,"NIWO_001N",0
"1637","NIWO_001","N",2016-08-23,"Cicindela longilabris",0,2016,8,23,235,5,"NIWO_001N",0
"1638","NIWO_001","N",2016-08-23,"Cicindela punctulata",0,2016,8,23,235,5,"NIWO_001N",0
"1639","NIWO_001","N",2016-08-23,"Cymindis borealis",0,2016,8,23,235,5,"NIWO_001N",0
"1640","NIWO_001","N",2016-08-23,"Cymindis cribricollis",0,2016,8,23,235,5,"NIWO_001N",0
"1641","NIWO_001","N",2016-08-23,"Cymindis unicolor",0,2016,8,23,235,5,"NIWO_001N",0
"1642","NIWO_001","N",2016-08-23,"Discoderus parallelus",1,2016,8,23,235,5,"NIWO_001N",1
"1643","NIWO_001","N",2016-08-23,"Harpalus animosus",0,2016,8,23,235,5,"NIWO_001N",0
"1644","NIWO_001","N",2016-08-23,"Harpalus desertus",0,2016,8,23,235,5,"NIWO_001N",0
"1645","NIWO_001","N",2016-08-23,"Harpalus nigritarsis",0,2016,8,23,235,5,"NIWO_001N",0
"1646","NIWO_001","N",2016-08-23,"Harpalus paratus",0,2016,8,23,235,5,"NIWO_001N",0
"1647","NIWO_001","N",2016-08-23,"Harpalus sp.",0,2016,8,23,235,5,"NIWO_001N",0
"1648","NIWO_001","N",2016-08-23,"Nebria trifaria",0,2016,8,23,235,5,"NIWO_001N",0
"1649","NIWO_001","N",2016-08-23,"Notiophilus aquaticus",0,2016,8,23,235,5,"NIWO_001N",0
"1650","NIWO_001","N",2016-08-23,"Notiophilus directus",0,2016,8,23,235,5,"NIWO_001N",0
"1651","NIWO_001","N",2016-08-23,"Pterostichus adstrictus",0,2016,8,23,235,5,"NIWO_001N",0
"1652","NIWO_001","N",2016-08-23,"Pterostichus restrictus",0,2016,8,23,235,5,"NIWO_001N",0
"1653","NIWO_001","N",2016-08-23,"Pterostichus sp.",0,2016,8,23,235,5,"NIWO_001N",0
"1654","NIWO_001","N",2016-08-23,"Selenophorus planipennis",0,2016,8,23,235,5,"NIWO_001N",0
"1655","NIWO_001","N",2016-08-23,"Sericoda sp.",0,2016,8,23,235,5,"NIWO_001N",0
"1656","NIWO_001","N",2016-08-23,"Syntomus americanus",0,2016,8,23,235,5,"NIWO_001N",0
"1657","NIWO_001","N",2016-09-06,"Acupalpus partiarius",0,2016,9,6,249,6,"NIWO_001N",0
"1658","NIWO_001","N",2016-09-06,"Agonoleptus conjunctus",0,2016,9,6,249,6,"NIWO_001N",0
"1659","NIWO_001","N",2016-09-06,"Agonum placidum",0,2016,9,6,249,6,"NIWO_001N",0
"1660","NIWO_001","N",2016-09-06,"Amara (Celia) sp.",0,2016,9,6,249,6,"NIWO_001N",0
"1661","NIWO_001","N",2016-09-06,"Amara (Curtonotus) sp.",0,2016,9,6,249,6,"NIWO_001N",0
"1662","NIWO_001","N",2016-09-06,"Amara alpina",0,2016,9,6,249,6,"NIWO_001N",0
"1663","NIWO_001","N",2016-09-06,"Amara apricaria",0,2016,9,6,249,6,"NIWO_001N",0
"1664","NIWO_001","N",2016-09-06,"Amara convexa",0,2016,9,6,249,6,"NIWO_001N",0
"1665","NIWO_001","N",2016-09-06,"Amara erratica",0,2016,9,6,249,6,"NIWO_001N",0
"1666","NIWO_001","N",2016-09-06,"Amara idahoana",0,2016,9,6,249,6,"NIWO_001N",0
"1667","NIWO_001","N",2016-09-06,"Amara lindrothi",0,2016,9,6,249,6,"NIWO_001N",0
"1668","NIWO_001","N",2016-09-06,"Amara quenseli",0,2016,9,6,249,6,"NIWO_001N",0
"1669","NIWO_001","N",2016-09-06,"Amara quenseli quenseli",0,2016,9,6,249,6,"NIWO_001N",0
"1670","NIWO_001","N",2016-09-06,"Amara sinuosa",0,2016,9,6,249,6,"NIWO_001N",0
"1671","NIWO_001","N",2016-09-06,"Amara sp.",0,2016,9,6,249,6,"NIWO_001N",0
"1672","NIWO_001","N",2016-09-06,"Anisodactylus carbonarius",0,2016,9,6,249,6,"NIWO_001N",0
"1673","NIWO_001","N",2016-09-06,"Anisodactylus rusticus",0,2016,9,6,249,6,"NIWO_001N",0
"1674","NIWO_001","N",2016-09-06,"Bembidion breve",0,2016,9,6,249,6,"NIWO_001N",0
"1675","NIWO_001","N",2016-09-06,"Bembidion rapidum",0,2016,9,6,249,6,"NIWO_001N",0
"1676","NIWO_001","N",2016-09-06,"Bembidion sp.",0,2016,9,6,249,6,"NIWO_001N",0
"1677","NIWO_001","N",2016-09-06,"Calathus advena",0,2016,9,6,249,6,"NIWO_001N",0
"1678","NIWO_001","N",2016-09-06,"Calathus ingratus",0,2016,9,6,249,6,"NIWO_001N",0
"1679","NIWO_001","N",2016-09-06,"Carabidae sp.",0,2016,9,6,249,6,"NIWO_001N",0
"1680","NIWO_001","N",2016-09-06,"Carabidae spp.",0,2016,9,6,249,6,"NIWO_001N",0
"1681","NIWO_001","N",2016-09-06,"Carabus taedatus",0,2016,9,6,249,6,"NIWO_001N",0
"1682","NIWO_001","N",2016-09-06,"Chlaenius tomentosus",0,2016,9,6,249,6,"NIWO_001N",0
"1683","NIWO_001","N",2016-09-06,"Cicindela longilabris",0,2016,9,6,249,6,"NIWO_001N",0
"1684","NIWO_001","N",2016-09-06,"Cicindela punctulata",0,2016,9,6,249,6,"NIWO_001N",0
"1685","NIWO_001","N",2016-09-06,"Cymindis borealis",0,2016,9,6,249,6,"NIWO_001N",0
"1686","NIWO_001","N",2016-09-06,"Cymindis cribricollis",0,2016,9,6,249,6,"NIWO_001N",0
"1687","NIWO_001","N",2016-09-06,"Cymindis unicolor",0,2016,9,6,249,6,"NIWO_001N",0
"1688","NIWO_001","N",2016-09-06,"Discoderus parallelus",0,2016,9,6,249,6,"NIWO_001N",0
"1689","NIWO_001","N",2016-09-06,"Harpalus animosus",0,2016,9,6,249,6,"NIWO_001N",0
"1690","NIWO_001","N",2016-09-06,"Harpalus desertus",0,2016,9,6,249,6,"NIWO_001N",0
"1691","NIWO_001","N",2016-09-06,"Harpalus nigritarsis",0,2016,9,6,249,6,"NIWO_001N",0
"1692","NIWO_001","N",2016-09-06,"Harpalus paratus",0,2016,9,6,249,6,"NIWO_001N",0
"1693","NIWO_001","N",2016-09-06,"Harpalus sp.",0,2016,9,6,249,6,"NIWO_001N",0
"1694","NIWO_001","N",2016-09-06,"Nebria trifaria",0,2016,9,6,249,6,"NIWO_001N",0
"1695","NIWO_001","N",2016-09-06,"Notiophilus aquaticus",0,2016,9,6,249,6,"NIWO_001N",0
"1696","NIWO_001","N",2016-09-06,"Notiophilus directus",0,2016,9,6,249,6,"NIWO_001N",0
"1697","NIWO_001","N",2016-09-06,"Pterostichus adstrictus",0,2016,9,6,249,6,"NIWO_001N",0
"1698","NIWO_001","N",2016-09-06,"Pterostichus restrictus",0,2016,9,6,249,6,"NIWO_001N",0
"1699","NIWO_001","N",2016-09-06,"Pterostichus sp.",0,2016,9,6,249,6,"NIWO_001N",0
"1700","NIWO_001","N",2016-09-06,"Selenophorus planipennis",0,2016,9,6,249,6,"NIWO_001N",0
"1701","NIWO_001","N",2016-09-06,"Sericoda sp.",0,2016,9,6,249,6,"NIWO_001N",0
"1702","NIWO_001","N",2016-09-06,"Syntomus americanus",0,2016,9,6,249,6,"NIWO_001N",0
"1703","NIWO_001","N",2017-06-27,"Acupalpus partiarius",0,2017,6,27,177,1,"NIWO_001N",0
"1704","NIWO_001","N",2017-06-27,"Agonoleptus conjunctus",0,2017,6,27,177,1,"NIWO_001N",0
"1705","NIWO_001","N",2017-06-27,"Agonum placidum",0,2017,6,27,177,1,"NIWO_001N",0
"1706","NIWO_001","N",2017-06-27,"Amara (Celia) sp.",0,2017,6,27,177,1,"NIWO_001N",0
"1707","NIWO_001","N",2017-06-27,"Amara (Curtonotus) sp.",0,2017,6,27,177,1,"NIWO_001N",0
"1708","NIWO_001","N",2017-06-27,"Amara alpina",0,2017,6,27,177,1,"NIWO_001N",0
"1709","NIWO_001","N",2017-06-27,"Amara apricaria",0,2017,6,27,177,1,"NIWO_001N",0
"1710","NIWO_001","N",2017-06-27,"Amara convexa",0,2017,6,27,177,1,"NIWO_001N",0
"1711","NIWO_001","N",2017-06-27,"Amara erratica",0,2017,6,27,177,1,"NIWO_001N",0
"1712","NIWO_001","N",2017-06-27,"Amara idahoana",0,2017,6,27,177,1,"NIWO_001N",0
"1713","NIWO_001","N",2017-06-27,"Amara lindrothi",0,2017,6,27,177,1,"NIWO_001N",0
"1714","NIWO_001","N",2017-06-27,"Amara quenseli",0,2017,6,27,177,1,"NIWO_001N",0
"1715","NIWO_001","N",2017-06-27,"Amara quenseli quenseli",0,2017,6,27,177,1,"NIWO_001N",0
"1716","NIWO_001","N",2017-06-27,"Amara sinuosa",0,2017,6,27,177,1,"NIWO_001N",0
"1717","NIWO_001","N",2017-06-27,"Amara sp.",0,2017,6,27,177,1,"NIWO_001N",0
"1718","NIWO_001","N",2017-06-27,"Anisodactylus carbonarius",0,2017,6,27,177,1,"NIWO_001N",0
"1719","NIWO_001","N",2017-06-27,"Anisodactylus rusticus",0,2017,6,27,177,1,"NIWO_001N",0
"1720","NIWO_001","N",2017-06-27,"Bembidion breve",0,2017,6,27,177,1,"NIWO_001N",0
"1721","NIWO_001","N",2017-06-27,"Bembidion rapidum",0,2017,6,27,177,1,"NIWO_001N",0
"1722","NIWO_001","N",2017-06-27,"Bembidion sp.",0,2017,6,27,177,1,"NIWO_001N",0
"1723","NIWO_001","N",2017-06-27,"Calathus advena",1,2017,6,27,177,1,"NIWO_001N",1
"1724","NIWO_001","N",2017-06-27,"Calathus ingratus",0,2017,6,27,177,1,"NIWO_001N",0
"1725","NIWO_001","N",2017-06-27,"Carabidae sp.",0,2017,6,27,177,1,"NIWO_001N",0
"1726","NIWO_001","N",2017-06-27,"Carabidae spp.",0,2017,6,27,177,1,"NIWO_001N",0
"1727","NIWO_001","N",2017-06-27,"Carabus taedatus",0,2017,6,27,177,1,"NIWO_001N",0
"1728","NIWO_001","N",2017-06-27,"Chlaenius tomentosus",0,2017,6,27,177,1,"NIWO_001N",0
"1729","NIWO_001","N",2017-06-27,"Cicindela longilabris",0,2017,6,27,177,1,"NIWO_001N",0
"1730","NIWO_001","N",2017-06-27,"Cicindela punctulata",0,2017,6,27,177,1,"NIWO_001N",0
"1731","NIWO_001","N",2017-06-27,"Cymindis borealis",0,2017,6,27,177,1,"NIWO_001N",0
"1732","NIWO_001","N",2017-06-27,"Cymindis cribricollis",0,2017,6,27,177,1,"NIWO_001N",0
"1733","NIWO_001","N",2017-06-27,"Cymindis unicolor",0,2017,6,27,177,1,"NIWO_001N",0
"1734","NIWO_001","N",2017-06-27,"Discoderus parallelus",0,2017,6,27,177,1,"NIWO_001N",0
"1735","NIWO_001","N",2017-06-27,"Harpalus animosus",0,2017,6,27,177,1,"NIWO_001N",0
"1736","NIWO_001","N",2017-06-27,"Harpalus desertus",0,2017,6,27,177,1,"NIWO_001N",0
"1737","NIWO_001","N",2017-06-27,"Harpalus nigritarsis",0,2017,6,27,177,1,"NIWO_001N",0
"1738","NIWO_001","N",2017-06-27,"Harpalus paratus",0,2017,6,27,177,1,"NIWO_001N",0
"1739","NIWO_001","N",2017-06-27,"Harpalus sp.",0,2017,6,27,177,1,"NIWO_001N",0
"1740","NIWO_001","N",2017-06-27,"Nebria trifaria",0,2017,6,27,177,1,"NIWO_001N",0
"1741","NIWO_001","N",2017-06-27,"Notiophilus aquaticus",0,2017,6,27,177,1,"NIWO_001N",0
"1742","NIWO_001","N",2017-06-27,"Notiophilus directus",0,2017,6,27,177,1,"NIWO_001N",0
"1743","NIWO_001","N",2017-06-27,"Pterostichus adstrictus",0,2017,6,27,177,1,"NIWO_001N",0
"1744","NIWO_001","N",2017-06-27,"Pterostichus restrictus",4,2017,6,27,177,1,"NIWO_001N",1
"1745","NIWO_001","N",2017-06-27,"Pterostichus sp.",0,2017,6,27,177,1,"NIWO_001N",0
"1746","NIWO_001","N",2017-06-27,"Selenophorus planipennis",0,2017,6,27,177,1,"NIWO_001N",0
"1747","NIWO_001","N",2017-06-27,"Sericoda sp.",0,2017,6,27,177,1,"NIWO_001N",0
"1748","NIWO_001","N",2017-06-27,"Syntomus americanus",0,2017,6,27,177,1,"NIWO_001N",0
"1749","NIWO_001","N",2017-07-11,"Acupalpus partiarius",0,2017,7,11,191,2,"NIWO_001N",0
"1750","NIWO_001","N",2017-07-11,"Agonoleptus conjunctus",0,2017,7,11,191,2,"NIWO_001N",0
"1751","NIWO_001","N",2017-07-11,"Agonum placidum",0,2017,7,11,191,2,"NIWO_001N",0
"1752","NIWO_001","N",2017-07-11,"Amara (Celia) sp.",0,2017,7,11,191,2,"NIWO_001N",0
"1753","NIWO_001","N",2017-07-11,"Amara (Curtonotus) sp.",0,2017,7,11,191,2,"NIWO_001N",0
"1754","NIWO_001","N",2017-07-11,"Amara alpina",0,2017,7,11,191,2,"NIWO_001N",0
"1755","NIWO_001","N",2017-07-11,"Amara apricaria",0,2017,7,11,191,2,"NIWO_001N",0
"1756","NIWO_001","N",2017-07-11,"Amara convexa",0,2017,7,11,191,2,"NIWO_001N",0
"1757","NIWO_001","N",2017-07-11,"Amara erratica",0,2017,7,11,191,2,"NIWO_001N",0
"1758","NIWO_001","N",2017-07-11,"Amara idahoana",0,2017,7,11,191,2,"NIWO_001N",0
"1759","NIWO_001","N",2017-07-11,"Amara lindrothi",0,2017,7,11,191,2,"NIWO_001N",0
"1760","NIWO_001","N",2017-07-11,"Amara quenseli",0,2017,7,11,191,2,"NIWO_001N",0
"1761","NIWO_001","N",2017-07-11,"Amara quenseli quenseli",0,2017,7,11,191,2,"NIWO_001N",0
"1762","NIWO_001","N",2017-07-11,"Amara sinuosa",0,2017,7,11,191,2,"NIWO_001N",0
"1763","NIWO_001","N",2017-07-11,"Amara sp.",0,2017,7,11,191,2,"NIWO_001N",0
"1764","NIWO_001","N",2017-07-11,"Anisodactylus carbonarius",0,2017,7,11,191,2,"NIWO_001N",0
"1765","NIWO_001","N",2017-07-11,"Anisodactylus rusticus",0,2017,7,11,191,2,"NIWO_001N",0
"1766","NIWO_001","N",2017-07-11,"Bembidion breve",0,2017,7,11,191,2,"NIWO_001N",0
"1767","NIWO_001","N",2017-07-11,"Bembidion rapidum",0,2017,7,11,191,2,"NIWO_001N",0
"1768","NIWO_001","N",2017-07-11,"Bembidion sp.",0,2017,7,11,191,2,"NIWO_001N",0
"1769","NIWO_001","N",2017-07-11,"Calathus advena",1,2017,7,11,191,2,"NIWO_001N",1
"1770","NIWO_001","N",2017-07-11,"Calathus ingratus",0,2017,7,11,191,2,"NIWO_001N",0
"1771","NIWO_001","N",2017-07-11,"Carabidae sp.",0,2017,7,11,191,2,"NIWO_001N",0
"1772","NIWO_001","N",2017-07-11,"Carabidae spp.",0,2017,7,11,191,2,"NIWO_001N",0
"1773","NIWO_001","N",2017-07-11,"Carabus taedatus",0,2017,7,11,191,2,"NIWO_001N",0
"1774","NIWO_001","N",2017-07-11,"Chlaenius tomentosus",0,2017,7,11,191,2,"NIWO_001N",0
"1775","NIWO_001","N",2017-07-11,"Cicindela longilabris",0,2017,7,11,191,2,"NIWO_001N",0
"1776","NIWO_001","N",2017-07-11,"Cicindela punctulata",0,2017,7,11,191,2,"NIWO_001N",0
"1777","NIWO_001","N",2017-07-11,"Cymindis borealis",0,2017,7,11,191,2,"NIWO_001N",0
"1778","NIWO_001","N",2017-07-11,"Cymindis cribricollis",0,2017,7,11,191,2,"NIWO_001N",0
"1779","NIWO_001","N",2017-07-11,"Cymindis unicolor",0,2017,7,11,191,2,"NIWO_001N",0
"1780","NIWO_001","N",2017-07-11,"Discoderus parallelus",0,2017,7,11,191,2,"NIWO_001N",0
"1781","NIWO_001","N",2017-07-11,"Harpalus animosus",0,2017,7,11,191,2,"NIWO_001N",0
"1782","NIWO_001","N",2017-07-11,"Harpalus desertus",0,2017,7,11,191,2,"NIWO_001N",0
"1783","NIWO_001","N",2017-07-11,"Harpalus nigritarsis",0,2017,7,11,191,2,"NIWO_001N",0
"1784","NIWO_001","N",2017-07-11,"Harpalus paratus",0,2017,7,11,191,2,"NIWO_001N",0
"1785","NIWO_001","N",2017-07-11,"Harpalus sp.",0,2017,7,11,191,2,"NIWO_001N",0
"1786","NIWO_001","N",2017-07-11,"Nebria trifaria",0,2017,7,11,191,2,"NIWO_001N",0
"1787","NIWO_001","N",2017-07-11,"Notiophilus aquaticus",0,2017,7,11,191,2,"NIWO_001N",0
"1788","NIWO_001","N",2017-07-11,"Notiophilus directus",0,2017,7,11,191,2,"NIWO_001N",0
"1789","NIWO_001","N",2017-07-11,"Pterostichus adstrictus",0,2017,7,11,191,2,"NIWO_001N",0
"1790","NIWO_001","N",2017-07-11,"Pterostichus restrictus",0,2017,7,11,191,2,"NIWO_001N",0
"1791","NIWO_001","N",2017-07-11,"Pterostichus sp.",0,2017,7,11,191,2,"NIWO_001N",0
"1792","NIWO_001","N",2017-07-11,"Selenophorus planipennis",0,2017,7,11,191,2,"NIWO_001N",0
"1793","NIWO_001","N",2017-07-11,"Sericoda sp.",0,2017,7,11,191,2,"NIWO_001N",0
"1794","NIWO_001","N",2017-07-11,"Syntomus americanus",0,2017,7,11,191,2,"NIWO_001N",0
"1795","NIWO_001","N",2017-07-25,"Acupalpus partiarius",0,2017,7,25,205,3,"NIWO_001N",0
"1796","NIWO_001","N",2017-07-25,"Agonoleptus conjunctus",0,2017,7,25,205,3,"NIWO_001N",0
"1797","NIWO_001","N",2017-07-25,"Agonum placidum",0,2017,7,25,205,3,"NIWO_001N",0
"1798","NIWO_001","N",2017-07-25,"Amara (Celia) sp.",0,2017,7,25,205,3,"NIWO_001N",0
"1799","NIWO_001","N",2017-07-25,"Amara (Curtonotus) sp.",0,2017,7,25,205,3,"NIWO_001N",0
"1800","NIWO_001","N",2017-07-25,"Amara alpina",0,2017,7,25,205,3,"NIWO_001N",0
"1801","NIWO_001","N",2017-07-25,"Amara apricaria",0,2017,7,25,205,3,"NIWO_001N",0
"1802","NIWO_001","N",2017-07-25,"Amara convexa",0,2017,7,25,205,3,"NIWO_001N",0
"1803","NIWO_001","N",2017-07-25,"Amara erratica",0,2017,7,25,205,3,"NIWO_001N",0
"1804","NIWO_001","N",2017-07-25,"Amara idahoana",0,2017,7,25,205,3,"NIWO_001N",0
"1805","NIWO_001","N",2017-07-25,"Amara lindrothi",0,2017,7,25,205,3,"NIWO_001N",0
"1806","NIWO_001","N",2017-07-25,"Amara quenseli",0,2017,7,25,205,3,"NIWO_001N",0
"1807","NIWO_001","N",2017-07-25,"Amara quenseli quenseli",0,2017,7,25,205,3,"NIWO_001N",0
"1808","NIWO_001","N",2017-07-25,"Amara sinuosa",0,2017,7,25,205,3,"NIWO_001N",0
"1809","NIWO_001","N",2017-07-25,"Amara sp.",0,2017,7,25,205,3,"NIWO_001N",0
"1810","NIWO_001","N",2017-07-25,"Anisodactylus carbonarius",0,2017,7,25,205,3,"NIWO_001N",0
"1811","NIWO_001","N",2017-07-25,"Anisodactylus rusticus",0,2017,7,25,205,3,"NIWO_001N",0
"1812","NIWO_001","N",2017-07-25,"Bembidion breve",0,2017,7,25,205,3,"NIWO_001N",0
"1813","NIWO_001","N",2017-07-25,"Bembidion rapidum",0,2017,7,25,205,3,"NIWO_001N",0
"1814","NIWO_001","N",2017-07-25,"Bembidion sp.",0,2017,7,25,205,3,"NIWO_001N",0
"1815","NIWO_001","N",2017-07-25,"Calathus advena",0,2017,7,25,205,3,"NIWO_001N",0
"1816","NIWO_001","N",2017-07-25,"Calathus ingratus",0,2017,7,25,205,3,"NIWO_001N",0
"1817","NIWO_001","N",2017-07-25,"Carabidae sp.",0,2017,7,25,205,3,"NIWO_001N",0
"1818","NIWO_001","N",2017-07-25,"Carabidae spp.",0,2017,7,25,205,3,"NIWO_001N",0
"1819","NIWO_001","N",2017-07-25,"Carabus taedatus",0,2017,7,25,205,3,"NIWO_001N",0
"1820","NIWO_001","N",2017-07-25,"Chlaenius tomentosus",0,2017,7,25,205,3,"NIWO_001N",0
"1821","NIWO_001","N",2017-07-25,"Cicindela longilabris",0,2017,7,25,205,3,"NIWO_001N",0
"1822","NIWO_001","N",2017-07-25,"Cicindela punctulata",0,2017,7,25,205,3,"NIWO_001N",0
"1823","NIWO_001","N",2017-07-25,"Cymindis borealis",0,2017,7,25,205,3,"NIWO_001N",0
"1824","NIWO_001","N",2017-07-25,"Cymindis cribricollis",0,2017,7,25,205,3,"NIWO_001N",0
"1825","NIWO_001","N",2017-07-25,"Cymindis unicolor",0,2017,7,25,205,3,"NIWO_001N",0
"1826","NIWO_001","N",2017-07-25,"Discoderus parallelus",0,2017,7,25,205,3,"NIWO_001N",0
"1827","NIWO_001","N",2017-07-25,"Harpalus animosus",0,2017,7,25,205,3,"NIWO_001N",0
"1828","NIWO_001","N",2017-07-25,"Harpalus desertus",0,2017,7,25,205,3,"NIWO_001N",0
"1829","NIWO_001","N",2017-07-25,"Harpalus nigritarsis",0,2017,7,25,205,3,"NIWO_001N",0
"1830","NIWO_001","N",2017-07-25,"Harpalus paratus",0,2017,7,25,205,3,"NIWO_001N",0
"1831","NIWO_001","N",2017-07-25,"Harpalus sp.",0,2017,7,25,205,3,"NIWO_001N",0
"1832","NIWO_001","N",2017-07-25,"Nebria trifaria",0,2017,7,25,205,3,"NIWO_001N",0
"1833","NIWO_001","N",2017-07-25,"Notiophilus aquaticus",0,2017,7,25,205,3,"NIWO_001N",0
"1834","NIWO_001","N",2017-07-25,"Notiophilus directus",0,2017,7,25,205,3,"NIWO_001N",0
"1835","NIWO_001","N",2017-07-25,"Pterostichus adstrictus",0,2017,7,25,205,3,"NIWO_001N",0
"1836","NIWO_001","N",2017-07-25,"Pterostichus restrictus",0,2017,7,25,205,3,"NIWO_001N",0
"1837","NIWO_001","N",2017-07-25,"Pterostichus sp.",0,2017,7,25,205,3,"NIWO_001N",0
"1838","NIWO_001","N",2017-07-25,"Selenophorus planipennis",0,2017,7,25,205,3,"NIWO_001N",0
"1839","NIWO_001","N",2017-07-25,"Sericoda sp.",0,2017,7,25,205,3,"NIWO_001N",0
"1840","NIWO_001","N",2017-07-25,"Syntomus americanus",0,2017,7,25,205,3,"NIWO_001N",0
"1841","NIWO_001","N",2017-08-08,"Acupalpus partiarius",0,2017,8,8,219,4,"NIWO_001N",0
"1842","NIWO_001","N",2017-08-08,"Agonoleptus conjunctus",0,2017,8,8,219,4,"NIWO_001N",0
"1843","NIWO_001","N",2017-08-08,"Agonum placidum",0,2017,8,8,219,4,"NIWO_001N",0
"1844","NIWO_001","N",2017-08-08,"Amara (Celia) sp.",0,2017,8,8,219,4,"NIWO_001N",0
"1845","NIWO_001","N",2017-08-08,"Amara (Curtonotus) sp.",0,2017,8,8,219,4,"NIWO_001N",0
"1846","NIWO_001","N",2017-08-08,"Amara alpina",0,2017,8,8,219,4,"NIWO_001N",0
"1847","NIWO_001","N",2017-08-08,"Amara apricaria",0,2017,8,8,219,4,"NIWO_001N",0
"1848","NIWO_001","N",2017-08-08,"Amara convexa",0,2017,8,8,219,4,"NIWO_001N",0
"1849","NIWO_001","N",2017-08-08,"Amara erratica",0,2017,8,8,219,4,"NIWO_001N",0
"1850","NIWO_001","N",2017-08-08,"Amara idahoana",0,2017,8,8,219,4,"NIWO_001N",0
"1851","NIWO_001","N",2017-08-08,"Amara lindrothi",0,2017,8,8,219,4,"NIWO_001N",0
"1852","NIWO_001","N",2017-08-08,"Amara quenseli",0,2017,8,8,219,4,"NIWO_001N",0
"1853","NIWO_001","N",2017-08-08,"Amara quenseli quenseli",0,2017,8,8,219,4,"NIWO_001N",0
"1854","NIWO_001","N",2017-08-08,"Amara sinuosa",0,2017,8,8,219,4,"NIWO_001N",0
"1855","NIWO_001","N",2017-08-08,"Amara sp.",0,2017,8,8,219,4,"NIWO_001N",0
"1856","NIWO_001","N",2017-08-08,"Anisodactylus carbonarius",0,2017,8,8,219,4,"NIWO_001N",0
"1857","NIWO_001","N",2017-08-08,"Anisodactylus rusticus",0,2017,8,8,219,4,"NIWO_001N",0
"1858","NIWO_001","N",2017-08-08,"Bembidion breve",0,2017,8,8,219,4,"NIWO_001N",0
"1859","NIWO_001","N",2017-08-08,"Bembidion rapidum",0,2017,8,8,219,4,"NIWO_001N",0
"1860","NIWO_001","N",2017-08-08,"Bembidion sp.",0,2017,8,8,219,4,"NIWO_001N",0
"1861","NIWO_001","N",2017-08-08,"Calathus advena",0,2017,8,8,219,4,"NIWO_001N",0
